LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-121.9837841,37.5493825,39187,STATE ST,,FREMONT,,,94538,501-1839-45,bfbee3e75daab1c2
-121.984097,37.5495386,39175,STATE ST,,FREMONT,,,94538,501-1839-45,95253b021bcf9571
-121.9836807,37.549332,39191,STATE ST,,FREMONT,,,94538,501-1839-45,9f3e5e5260d0122d
-121.98399,37.5494846,39179,STATE ST,,FREMONT,,,94538,501-1839-45,7d3de50a73d9f0e6
-121.9836277,37.5493065,39193,STATE ST,,FREMONT,,,94538,501-1839-45,9137ea488702b62c
-121.983938,37.5494605,39181,STATE ST,,FREMONT,,,94538,501-1839-45,e62a1dfa7af00279
-121.9841523,37.5495667,39173,STATE ST,,FREMONT,,,94538,501-1839-45,33c4fb195eaa1fa0
-121.984196,37.5495894,39171,STATE ST,BLDG,FREMONT,,,94538,501-1839-45,1beae2c75782cca9
-121.9842761,37.5494074,3632,JUBILEE CM,,FREMONT,,,94538,501-1839-45,efd0f06253c1043f
-121.9843226,37.5493529,3634,JUBILEE CM,,FREMONT,,,94538,501-1839-45,8da8cebaa941e7d2
-121.984363,37.5492996,3636,JUBILEE CM,,FREMONT,,,94538,501-1839-45,4838e4d66bb8a00a
-121.9840886,37.5493115,3622,CELEBRATION TE,,FREMONT,,,94538,501-1839-45,c920ca1b058cead6
-121.9841232,37.5492713,3624,CELEBRATION TE,,FREMONT,,,94538,501-1839-45,e80fe90d239aced7
-121.9841537,37.5492367,3626,CELEBRATION TE,,FREMONT,,,94538,501-1839-45,7acf2be31a53f636
-121.9841803,37.549196,3628,CELEBRATION TE,,FREMONT,,,94538,501-1839-45,e6bed76d787a656e
-121.9839016,37.5492186,3613,CARNIVAL TE,,FREMONT,,,94538,501-1839-45,3bb9f57633f169fd
-121.9839481,37.5491641,3615,CARNIVAL TE,,FREMONT,,,94538,501-1839-45,ef87ef79131f5589
-121.9839884,37.5491109,3617,CARNIVAL TE,,FREMONT,,,94538,501-1839-45,7fdcfe242b906e41
-121.9837704,37.5490944,3605,NATION AV,,FREMONT,,,94538,501-1839-45,a61672fc973c6c3c
-121.9838009,37.5490598,3607,NATION AV,,FREMONT,,,94538,501-1839-45,42fab765d4874390
-121.9838275,37.5490191,3609,NATION AV,,FREMONT,,,94538,501-1839-45,826f8adfd676ae03
-121.9837358,37.5491346,3603,NATION AV,,FREMONT,,,94538,501-1839-45,0300b96f2a222e98
-121.9842545,37.5494304,3620,JUBILEE CM,BLDG,FREMONT,,,94538,501-1839-45,c3e0824fea64676a
-121.984067,37.5493345,3620,CELEBRATION TE,BLDG,FREMONT,,,94538,501-1839-45,972598edf307607b
-121.9838799,37.5492417,3611,CARNIVAL TE,BLDG,FREMONT,,,94538,501-1839-45,638c42e62a6d97c3
-121.9837142,37.5491576,3601,NATION AV,BLDG,FREMONT,,,94538,501-1839-45,ed74b8e56182bdad
